-2342.3671999999992,2473.5328000000004
-2342.3671999999992,2672.4328
-2143.4672,2672.4328
-2143.4672,2871.3328000000006
-1944.5672,2871.3328000000006
-1944.5672,2672.4328
-1745.6671999999994,2871.3328000000006
-2143.4672,2473.5328000000004
-1546.7671999999989,3269.1328000000008
-1546.7671999999989,3468.0328000000004
-1546.7671999999989,3666.932800000001
-1745.6671999999994,3468.0328000000004
-1944.5672,3468.0328000000004
-2143.4672,3468.0328000000004
-2342.3671999999992,3468.0328000000004
-2541.2672,3468.0328000000004
-2740.1671999999994,3468.0328000000004
-2939.0672,3468.0328000000004
-3137.9672,3468.0328000000004
-3336.8672,3468.0328000000004
-3336.8672,3666.932800000001
-3137.9672,3666.932800000001
-2939.0672,3666.932800000001
-2740.1671999999994,3666.932800000001
-2740.1671999999994,3865.8328000000006
-2541.2672,3865.8328000000006
-2541.2672,3666.932800000001
-2342.3671999999992,3865.8328000000006
-2342.3671999999992,3666.932800000001
-2143.4672,3666.932800000001
-2143.4672,3865.8328000000006
-1944.5672,3865.8328000000006
-1944.5672,3666.932800000001
-1745.6671999999994,3666.932800000001
-1745.6671999999994,3865.8328000000006
-1546.7671999999989,3865.8328000000006
-2342.3671999999992,5258.1328
-2541.2672,5258.1328
-2740.1671999999994,5258.1328
-2939.0672,5258.1328
-3137.9672,4860.3328
-3137.9672,5059.232800000001
-2939.0672,5059.232800000001
-2939.0672,4860.3328
-2740.1671999999994,4860.3328
-2740.1671999999994,5059.232800000001
-2541.2672,5059.232800000001
-2342.3671999999992,5059.232800000001
-2143.4672,5059.232800000001
-1944.5672,5059.232800000001
-1546.7671999999989,4064.732800000001
-1546.7671999999989,4263.6328
-1546.7671999999989,4462.532799999999
-1745.6671999999994,4462.532799999999
-1745.6671999999994,4263.6328
-1745.6671999999994,4064.732800000001
-1944.5672,4064.732800000001
-1944.5672,4263.6328
-1944.5672,4462.532799999999
-2143.4672,4462.532799999999
-2143.4672,4263.6328
-2143.4672,4064.732800000001
-2342.3671999999992,4064.732800000001
-2342.3671999999992,4263.6328
-2342.3671999999992,4462.532799999999
-2342.3671999999992,4661.4328000000005
-2143.4672,4661.4328000000005
-1944.5672,4661.4328000000005
-1745.6671999999994,4661.4328000000005
-1745.6671999999994,4860.3328
-1944.5672,4860.3328
-2143.4672,4860.3328
-2342.3671999999992,4860.3328
-2541.2672,4860.3328
-2541.2672,4661.4328000000005
-2740.1671999999994,4661.4328000000005
-2939.0672,4661.4328000000005
-3137.9672,4661.4328000000005
-3336.8672,4661.4328000000005
-3336.8672,4462.532799999999
-3336.8672,4263.6328
-3336.8672,4064.732800000001
-3137.9672,4064.732800000001
-3137.9672,4263.6328
-3137.9672,4462.532799999999
-2939.0672,4462.532799999999
-2939.0672,4263.6328
-2939.0672,4064.732800000001
-2740.1671999999994,4064.732800000001
-2740.1671999999994,4263.6328
-2740.1671999999994,4462.532799999999
-2541.2672,4462.532799999999
-2541.2672,4263.6328
-2541.2672,4064.732800000001
-2939.0672,3865.8328000000006
-3137.9672,3865.8328000000006
-3336.8672,3865.8328000000006
-2939.0672,2672.4328
-2740.1671999999994,2672.4328
-2939.0672,2871.3328000000006
-3137.9672,2871.3328000000006
-3336.8672,3269.1328000000008
-3336.8672,3070.232800000001
-3137.9672,3070.232800000001
-3137.9672,3269.1328000000008
-2939.0672,3269.1328000000008
-2740.1671999999994,3269.1328000000008
-2541.2672,3269.1328000000008
-2342.3671999999992,3269.1328000000008
-2143.4672,3269.1328000000008
-1944.5672,3269.1328000000008
-1745.6671999999994,3269.1328000000008
-1745.6671999999994,3070.232800000001
-1944.5672,3070.232800000001
-2143.4672,3070.232800000001
-2342.3671999999992,3070.232800000001
-2541.2672,3070.232800000001
-2740.1671999999994,3070.232800000001
-2939.0672,3070.232800000001
-2740.1671999999994,2871.3328000000006
-2541.2672,2871.3328000000006
-2342.3671999999992,2871.3328000000006
-2541.2672,2672.4328
-2541.2672,2473.5328000000004
-2740.1671999999994,2473.5328000000004
